date,1. open,2. high,3. low,4. close,5. volume,Ticker
2019-09-09,59.37,59.37,58.59,58.6,759444.0,ALC
2019-09-10,58.52,60.19,58.23,60.19,1802504.0,ALC
2019-09-11,59.46,60.4,59.39,59.75,1939142.0,ALC
2019-09-12,59.66,59.89,59.58,59.77,1033152.0,ALC
2019-09-13,59.67,59.9,59.37,59.45,969380.0,ALC
2019-09-16,59.2,59.57,59.08,59.46,770796.0,ALC
2019-09-17,59.27,59.97,59.1,59.83,1208197.0,ALC
2019-09-18,59.41,59.89,59.41,59.48,1432737.0,ALC
2019-09-19,59.51,59.64,59.18,59.24,971906.0,ALC
2019-09-20,59.55,59.98,59.41,59.77,810957.0,ALC
2019-09-23,59.71,60.78,59.63,60.58,1276616.0,ALC
2019-09-24,60.45,60.58,59.482,59.71,1337641.0,ALC
2019-09-25,59.39,59.89,59.21,59.36,524455.0,ALC
2019-09-26,59.23,59.36,58.65,58.85,412497.0,ALC
2019-09-27,58.85,59.06,58.44,58.6,310340.0,ALC
2019-09-30,58.46,58.79,58.28,58.29,540799.0,ALC
2019-10-01,58.0,58.075,57.53,57.67,1046675.0,ALC
2019-10-02,56.69,57.1,56.39,56.75,2056279.0,ALC
2019-10-03,56.03,56.82,56.0,56.66,896800.0,ALC
2019-10-04,56.82,57.23,56.61,57.14,861392.0,ALC
2019-10-07,56.97,57.39,56.9,56.98,771832.0,ALC
2019-10-08,56.58,56.65,55.98,55.98,656800.0,ALC
2019-10-09,56.14,56.4,56.01,56.25,494928.0,ALC
2019-10-10,56.23,56.46,56.05,56.24,474621.0,ALC
2019-10-11,56.34,56.545,56.22,56.23,808212.0,ALC
2019-10-14,56.56,57.45,56.52,57.03,584298.0,ALC
2019-10-15,57.12,58.39,57.06,57.82,1806868.0,ALC
2019-10-16,57.8,58.14,57.69,57.85,458314.0,ALC
2019-10-17,58.61,59.17,58.58,59.07,808284.0,ALC
2019-10-18,58.92,59.08,58.695,59.01,336951.0,ALC
2019-10-21,58.86,58.95,58.48,58.5,532674.0,ALC
2019-10-22,58.79,58.86,58.09,58.1,567455.0,ALC
2019-10-23,58.05,58.17,57.63,57.71,791427.0,ALC
2019-10-24,58.34,58.363,57.81,58.14,949546.0,ALC
2019-10-25,58.41,58.618,58.25,58.29,656912.0,ALC
2019-10-28,58.35,58.43,57.685,57.74,858319.0,ALC
2019-10-29,57.6,58.46,57.58,58.06,2263011.0,ALC
2019-10-30,58.7,58.99,58.41,58.98,383344.0,ALC
2019-10-31,59.26,59.3,58.76,59.27,451480.0,ALC
2019-11-01,59.24,59.32,58.91,58.94,643358.0,ALC
2019-11-04,59.36,59.42,58.83,59.0,450800.0,ALC
2019-11-05,58.88,58.89,58.41,58.67,964085.0,ALC
2019-11-06,58.57,58.77,58.4,58.54,728880.0,ALC
2019-11-07,58.66,58.815,58.47,58.65,1771764.0,ALC
2019-11-08,58.38,58.42,57.95,58.0,826069.0,ALC
2019-11-11,58.33,58.55,58.24,58.31,797376.0,ALC
2019-11-12,58.35,58.81,58.35,58.68,777741.0,ALC
2019-11-13,58.72,59.12,58.64,59.12,437834.0,ALC
2019-11-14,58.84,59.15,58.66,58.92,2176318.0,ALC
2019-11-15,58.84,59.183,58.59,58.83,3226582.0,ALC
2019-11-18,58.7,59.105,58.59,58.98,1898514.0,ALC
2019-11-19,58.84,59.46,58.78,59.09,1535680.0,ALC
2019-11-20,57.27,57.844,56.27,56.89,4358819.0,ALC
2019-11-21,57.19,57.4,56.66,56.81,1853134.0,ALC
2019-11-22,57.06,57.08,56.42,56.72,1041235.0,ALC
2019-11-25,56.58,56.85,56.35,56.59,2010118.0,ALC
2019-11-26,56.03,56.17,55.83,56.14,3595614.0,ALC
2019-11-27,55.59,56.04,55.55,55.96,2012338.0,ALC
2019-11-29,54.94,55.51,54.91,55.29,1197368.0,ALC
2019-12-02,55.28,55.86,55.05,55.73,1873678.0,ALC
2019-12-03,55.57,55.65,55.15,55.37,1703868.0,ALC
2019-12-04,55.01,56.05,54.89,55.97,2187808.0,ALC
2019-12-05,55.81,55.81,54.93,55.27,1627403.0,ALC
2019-12-06,55.29,55.77,55.284,55.76,1264416.0,ALC
2019-12-09,55.43,55.71,55.37,55.44,1555265.0,ALC
2019-12-10,55.14,55.251,54.81,55.04,1352019.0,ALC
2019-12-11,54.9,55.825,54.84,55.7,1541829.0,ALC
2019-12-12,55.66,56.34,55.63,56.33,758970.0,ALC
2019-12-13,56.15,56.16,55.64,55.8,1424983.0,ALC
2019-12-16,56.35,56.46,56.1,56.25,887092.0,ALC
2019-12-17,56.32,56.56,56.2,56.42,989385.0,ALC
2019-12-18,56.75,57.1,56.53,57.1,1050007.0,ALC
2019-12-19,57.2,57.231,56.89,57.21,835509.0,ALC
2019-12-20,57.17,57.318,56.94,57.0,968075.0,ALC
2019-12-23,57.25,57.33,57.0,57.21,885926.0,ALC
2019-12-24,57.15,57.255,56.96,57.06,342180.0,ALC
2019-12-26,57.07,57.24,56.97,57.0,438274.0,ALC
2019-12-27,57.46,57.51,57.28,57.41,1012246.0,ALC
2019-12-30,57.07,57.09,56.17,56.17,889506.0,ALC
2019-12-31,56.0,56.63,56.0,56.57,715392.0,ALC
2020-01-02,56.5,56.68,55.965,56.37,915604.0,ALC
2020-01-03,56.71,57.46,56.51,57.39,1015667.0,ALC
2020-01-06,57.32,57.38,57.08,57.32,607716.0,ALC
2020-01-07,57.47,57.7,57.24,57.61,844520.0,ALC
2020-01-08,57.22,57.44,57.07,57.28,568320.0,ALC
2020-01-09,57.46,57.53,57.11,57.22,825391.0,ALC
2020-01-10,57.31,57.72,57.05,57.48,997103.0,ALC
2020-01-13,57.62,58.58,57.55,58.5,1455790.0,ALC
2020-01-14,59.39,60.21,59.29,60.15,1632248.0,ALC
2020-01-15,60.69,61.61,60.66,61.16,1735898.0,ALC
2020-01-16,61.38,61.38,60.81,61.19,848380.0,ALC
2020-01-17,61.3,61.6,61.24,61.47,706506.0,ALC
2020-01-21,60.94,61.58,60.87,61.29,1001107.0,ALC
2020-01-22,62.09,62.53,62.03,62.52,1108343.0,ALC
2020-01-23,62.15,62.16,61.47,61.74,833333.0,ALC
2020-01-24,61.29,62.04,61.27,61.57,984183.0,ALC
2020-01-27,60.87,61.24,60.8,61.05,543560.0,ALC
2020-01-28,60.92,61.15,60.4,60.6,765345.0,ALC
2020-01-29,60.33,60.735,60.29,60.48,1056026.0,ALC
2020-01-30,60.0,60.08,59.27,59.8,1006132.0,ALC
2020-01-31,59.59,59.645,58.79,58.94,601376.0,ALC
2020-02-03,58.98,59.58,58.94,59.38,774783.0,ALC
2020-02-04,60.05,60.705,59.98,60.56,532607.0,ALC
2020-02-05,60.93,61.55,60.88,61.35,614590.0,ALC
2020-02-06,61.35,61.77,61.21,61.51,497447.0,ALC
2020-02-07,61.07,61.32,60.8,61.15,538855.0,ALC
2020-02-10,61.08,61.26,61.03,61.23,378881.0,ALC
2020-02-11,61.51,62.08,61.45,61.87,433294.0,ALC
2020-02-12,62.22,62.71,62.17,62.69,705497.0,ALC
2020-02-13,62.24,62.68,62.23,62.4,844375.0,ALC
2020-02-14,62.53,62.84,62.45,62.78,437437.0,ALC
2020-02-18,62.92,63.3,62.81,63.0,492005.0,ALC
2020-02-19,63.28,63.6,63.17,63.26,581840.0,ALC
2020-02-20,63.26,63.48,63.12,63.46,527487.0,ALC
2020-02-21,63.45,63.59,63.07,63.44,617773.0,ALC
2020-02-24,60.86,61.45,60.47,60.47,1305495.0,ALC
2020-02-25,60.02,60.23,58.58,58.8,1412911.0,ALC
2020-02-26,64.32,64.45,62.51,63.19,2589702.0,ALC
2020-02-27,61.19,63.17,61.01,61.51,1741717.0,ALC
2020-02-28,60.39,61.38,59.95,61.3,1759522.0,ALC
2020-03-02,62.06,63.02,61.13,62.99,1434038.0,ALC
2020-03-03,64.47,65.37,62.81,63.2,1982688.0,ALC
2020-03-04,63.43,63.5,61.34,63.0,1576687.0,ALC
2020-03-05,62.32,62.47,60.415,61.04,1679379.0,ALC
2020-03-06,59.39,59.72,58.45,59.28,1323514.0,ALC
2020-03-09,55.79,57.63,55.09,56.64,2421621.0,ALC
2020-03-10,56.81,57.09,54.82,56.37,2151027.0,ALC
2020-03-11,54.72,54.95,53.63,54.2,2119703.0,ALC
2020-03-12,49.05,50.42,47.97,50.41,2285904.0,ALC
2020-03-13,51.53,53.2,48.07,53.12,2944476.0,ALC
2020-03-16,43.83,49.69,42.59,47.68,2176651.0,ALC
2020-03-17,47.07,47.9,45.75,47.38,2151707.0,ALC
2020-03-18,43.87,46.19,43.79,45.92,1804123.0,ALC
2020-03-19,45.11,46.78,44.86,46.05,2111630.0,ALC
2020-03-20,44.57,45.35,42.07,42.95,2791706.0,ALC
2020-03-23,41.0,41.71,39.37,39.86,2561677.0,ALC
2020-03-24,41.96,45.22,41.69,45.06,2123333.0,ALC
2020-03-25,45.46,48.55,45.12,47.59,2739698.0,ALC
2020-03-26,47.51,48.5,46.74,48.28,2556331.0,ALC
2020-03-27,46.89,47.27,46.42,46.93,3047398.0,ALC
2020-03-30,50.4,51.22,49.82,50.88,1996517.0,ALC
2020-03-31,50.51,51.52,50.33,50.82,882584.0,ALC
2020-04-01,50.46,51.14,48.96,49.45,1436392.0,ALC
2020-04-02,48.33,49.75,48.26,49.53,1216250.0,ALC
2020-04-03,49.87,50.17,48.99,50.01,1130775.0,ALC
2020-04-06,50.92,52.825,50.8,52.32,980179.0,ALC
2020-04-07,50.99,52.53,50.9,51.5,2228498.0,ALC
2020-04-08,51.42,53.14,50.98,52.33,1317284.0,ALC
2020-04-09,52.54,53.9,51.83,53.33,1355242.0,ALC
2020-04-13,52.36,53.09,51.49,51.68,1152003.0,ALC
2020-04-14,52.18,53.13,52.15,52.72,1483396.0,ALC
2020-04-15,50.35,51.23,49.81,50.68,1613476.0,ALC
2020-04-16,51.42,51.44,50.334,50.91,1028423.0,ALC
2020-04-17,51.42,53.42,51.26,53.13,2079057.0,ALC
2020-04-20,52.77,54.1,52.76,53.33,1174010.0,ALC
2020-04-21,51.96,52.38,51.21,51.73,1024519.0,ALC
2020-04-22,52.05,52.9,51.815,52.39,1143710.0,ALC
2020-04-23,52.89,54.02,52.58,52.63,2042258.0,ALC
2020-04-24,52.59,53.38,52.38,53.2,1256564.0,ALC
2020-04-27,52.9,54.42,52.735,53.97,1977933.0,ALC
2020-04-28,54.16,54.17,52.98,53.02,1540137.0,ALC
2020-04-29,53.22,54.29,53.06,53.63,1930389.0,ALC
2020-04-30,53.29,53.385,52.6,52.81,1571677.0,ALC
2020-05-01,52.53,52.56,50.88,51.21,1293704.0,ALC
2020-05-04,49.98,50.33,49.74,50.25,1628397.0,ALC
2020-05-05,51.08,52.33,51.01,51.47,2786064.0,ALC
2020-05-06,51.54,51.95,51.06,51.75,1393189.0,ALC
2020-05-07,53.58,53.98,52.92,53.76,1514588.0,ALC
2020-05-08,54.36,54.65,53.73,54.06,1226709.0,ALC
2020-05-11,53.54,54.49,53.49,54.19,1040300.0,ALC
2020-05-12,54.66,54.797,53.2,53.2,1357942.0,ALC
2020-05-13,58.02,58.11,55.825,56.51,3275510.0,ALC
2020-05-14,55.96,56.53,55.33,55.96,1761187.0,ALC
2020-05-15,56.54,57.04,56.01,56.89,1012878.0,ALC
2020-05-18,58.87,60.84,58.71,60.5,1874913.0,ALC
2020-05-19,60.4,60.56,59.95,60.11,1407089.0,ALC
2020-05-20,61.58,62.99,61.25,61.73,1877339.0,ALC
2020-05-21,61.53,62.5,60.93,62.0,1018691.0,ALC
2020-05-22,61.55,61.75,60.75,60.95,1084912.0,ALC
2020-05-26,62.84,62.905,61.29,61.34,1626742.0,ALC
2020-05-27,61.58,61.61,59.92,61.39,1196441.0,ALC
2020-05-28,62.41,63.42,62.0,62.09,1274923.0,ALC
2020-05-29,64.72,64.92,63.16,63.54,1950923.0,ALC
2020-06-01,63.41,63.86,63.11,63.66,1545684.0,ALC
2020-06-02,62.67,63.7,62.52,63.28,1447041.0,ALC
2020-06-03,63.88,64.74,63.55,64.16,1698891.0,ALC
2020-06-04,63.7,64.14,63.39,63.86,1123698.0,ALC
2020-06-05,61.77,63.83,61.77,63.04,2300254.0,ALC
2020-06-08,62.68,63.29,62.21,62.95,1530459.0,ALC
2020-06-09,62.18,62.37,61.45,61.5,1078018.0,ALC
2020-06-10,61.79,61.86,61.07,61.22,876342.0,ALC
2020-06-11,60.21,60.235,57.92,57.98,1213787.0,ALC
2020-06-12,59.03,59.33,56.6,57.55,1210724.0,ALC
2020-06-15,57.43,58.01,56.8,57.95,1395587.0,ALC
2020-06-16,59.45,60.1,58.89,59.79,1614018.0,ALC
2020-06-17,61.11,61.69,60.8,61.46,1231605.0,ALC
2020-06-18,61.51,61.51,60.755,61.32,675896.0,ALC
2020-06-19,61.36,61.71,60.5,60.92,958068.0,ALC
2020-06-22,60.96,60.96,60.2,60.75,770601.0,ALC
2020-06-23,61.35,61.72,60.37,60.46,1107039.0,ALC
2020-06-24,59.61,59.69,57.35,57.62,1424601.0,ALC
2020-06-25,57.21,57.96,56.66,57.75,1342439.0,ALC
2020-06-26,58.62,58.88,57.8,58.03,1851501.0,ALC
2020-06-29,57.64,57.76,57.21,57.51,1698255.0,ALC
2020-06-30,56.91,57.74,56.8,57.32,1407781.0,ALC
2020-07-01,58.14,58.79,57.82,58.38,1564006.0,ALC
2020-07-02,58.77,59.08,58.608,58.78,895381.0,ALC
2020-07-06,59.12,59.47,58.72,58.83,1372371.0,ALC
2020-07-07,58.08,58.13,57.13,57.13,951421.0,ALC
2020-07-08,57.24,57.36,56.89,57.16,895649.0,ALC
2020-07-09,57.24,57.24,56.18,56.88,1825925.0,ALC
2020-07-10,56.4,56.91,56.13,56.89,909254.0,ALC
2020-07-13,56.65,57.55,56.35,56.36,1451587.0,ALC
2020-07-14,56.15,57.0,55.995,56.96,1663806.0,ALC
2020-07-15,58.65,60.23,58.44,59.82,2284006.0,ALC
2020-07-16,58.72,59.02,58.27,59.0,1462881.0,ALC
2020-07-17,58.39,59.96,58.39,59.74,1051900.0,ALC
2020-07-20,60.43,61.09,60.37,60.81,870447.0,ALC
2020-07-21,60.74,61.06,60.48,60.67,964728.0,ALC
2020-07-22,60.58,61.56,60.49,61.39,714203.0,ALC
2020-07-23,61.45,61.86,60.97,61.24,910706.0,ALC
2020-07-24,59.79,59.88,59.47,59.77,1186800.0,ALC
2020-07-27,60.69,61.64,60.53,61.5,820016.0,ALC
2020-07-28,61.39,61.51,60.825,60.93,818406.0,ALC
2020-07-29,61.74,62.76,61.68,62.39,843022.0,ALC
2020-07-30,60.91,61.49,60.23,61.27,1014790.0,ALC
2020-07-31,61.98,61.99,59.52,59.98,781755.0,ALC
2020-08-03,61.05,61.5,60.88,61.25,449110.0,ALC
2020-08-04,60.86,61.35,60.47,61.11,444148.0,ALC
2020-08-05,61.51,61.96,60.89,61.06,790844.0,ALC
2020-08-06,61.42,61.51,60.49,61.48,694034.0,ALC
2020-08-07,61.48,62.03,61.09,61.94,551643.0,ALC
2020-08-10,60.92,61.56,60.53,61.27,990867.0,ALC
2020-08-11,62.21,62.5,61.75,61.8,589472.0,ALC
2020-08-12,62.59,63.09,62.12,62.18,629234.0,ALC
2020-08-13,62.16,62.58,61.78,61.96,831556.0,ALC
2020-08-14,61.43,61.82,61.145,61.53,566341.0,ALC
2020-08-17,62.24,63.01,61.41,61.65,1383014.0,ALC
2020-08-18,62.09,62.215,60.7606,61.21,1295977.0,ALC
2020-08-19,60.19,61.0,58.7179,59.84,3218176.0,ALC
2020-08-20,58.89,59.49,58.28,58.5,1760938.0,ALC
2020-08-21,58.85,58.95,58.08,58.61,1118457.0,ALC
2020-08-24,59.52,59.56,58.61,58.83,834956.0,ALC
2020-08-25,59.38,59.47,58.82,59.31,1234006.0,ALC
2020-08-26,58.4,58.75,58.24,58.33,1251549.0,ALC
2020-08-27,58.03,58.45,57.72,58.0,2779559.0,ALC
2020-08-28,57.16,58.08,57.14,57.65,2625645.0,ALC
2020-08-31,57.1,57.66,56.95,57.34,1222545.0,ALC
2020-09-01,57.32,57.33,56.4,56.98,1195038.0,ALC
2020-09-02,57.97,58.27,57.4201,58.0,1791246.0,ALC
2020-09-03,57.34,57.38,55.65,56.07,1892430.0,ALC
2020-09-04,56.04,56.18,54.51,55.51,1521059.0,ALC
2020-09-08,54.74,55.8,54.52,55.23,1014825.0,ALC
2020-09-09,55.82,56.11,55.63,55.7,938004.0,ALC
2020-09-10,56.65,56.65,54.98,55.25,1037563.0,ALC
2020-09-11,56.51,57.1,56.09,56.74,1207522.0,ALC
2020-09-14,56.63,56.87,56.24,56.76,1130061.0,ALC
2020-09-15,57.77,57.88,56.945,57.01,966417.0,ALC
2020-09-16,57.28,58.95,57.22,58.8,2320329.0,ALC
2020-09-17,58.25,59.46,58.15,59.11,1845545.0,ALC
2020-09-18,58.87,59.85,58.81,58.84,2765466.0,ALC
2020-09-21,56.8,57.2282,55.94,57.1,1833415.0,ALC
2020-09-22,57.43,57.54,56.88,57.4,1352833.0,ALC
2020-09-23,57.17,57.43,56.5,56.55,1191404.0,ALC
2020-09-24,56.31,56.45,55.76,56.21,727229.0,ALC
2020-09-25,55.82,56.5,55.82,56.3,999723.0,ALC
2020-09-28,57.16,57.305,56.73,56.8,937602.0,ALC
2020-09-29,57.43,57.59,56.57,56.89,907008.0,ALC
2020-09-30,56.68,57.44,56.52,56.95,717594.0,ALC
2020-10-01,57.93,57.958,57.075,57.35,1156842.0,ALC
2020-10-02,56.46,57.21,56.43,56.82,942781.0,ALC
2020-10-05,57.24,58.13,57.21,58.04,941910.0,ALC
2020-10-06,57.55,58.17,57.17,57.38,1335382.0,ALC
2020-10-07,57.15,58.43,56.97,58.18,1067518.0,ALC
2020-10-08,59.75,60.38,59.42,59.92,1389683.0,ALC
2020-10-09,61.31,61.96,61.12,61.64,862498.0,ALC
2020-10-12,62.31,63.125,62.1,62.58,738120.0,ALC
2020-10-13,62.52,62.6,61.77,61.99,1264333.0,ALC
2020-10-14,62.99,63.38,62.08,62.37,1036711.0,ALC
2020-10-15,61.22,61.43,60.82,61.43,948224.0,ALC
2020-10-16,61.65,62.23,61.52,61.81,773545.0,ALC
2020-10-19,62.64,62.71,61.01,61.43,592560.0,ALC
2020-10-20,61.4,61.52,60.81,60.82,630682.0,ALC
2020-10-21,59.79,60.595,59.705,60.21,1154203.0,ALC
2020-10-22,60.03,61.28,59.98,61.17,1060427.0,ALC
2020-10-23,62.31,62.5,62.0375,62.34,1161419.0,ALC
2020-10-26,62.07,62.14,60.86,61.25,1447479.0,ALC
2020-10-27,61.17,61.19,60.27,60.5,898275.0,ALC
2020-10-28,58.87,59.38,58.42,58.43,1359150.0,ALC
2020-10-29,57.62,57.905,56.59,57.16,1076371.0,ALC
2020-10-30,57.0,57.2,55.87,56.84,1111084.0,ALC
2020-11-02,56.97,57.42,56.39,57.15,1034447.0,ALC
2020-11-03,58.84,59.52,58.58,59.22,1072884.0,ALC
2020-11-04,60.51,61.42,60.21,60.49,684120.0,ALC
2020-11-05,61.95,62.2456,61.48,61.94,887865.0,ALC
2020-11-06,62.89,63.215,62.4,62.96,1002720.0,ALC
2020-11-09,67.65,68.11,65.6,65.63,2043946.0,ALC
2020-11-10,65.32,65.45,64.205,64.73,1593525.0,ALC
2020-11-11,66.54,67.01,64.65,64.9,3373061.0,ALC
2020-11-12,63.98,64.07,62.86,63.39,1817879.0,ALC
2020-11-13,64.97,66.13,64.62,65.41,1437350.0,ALC
2020-11-16,66.8,66.88,65.72,66.11,1082987.0,ALC
2020-11-17,65.18,65.66,64.77,65.13,774366.0,ALC
2020-11-18,64.06,64.24,63.11,63.18,843866.0,ALC
2020-11-19,62.93,63.41,62.72,63.34,739592.0,ALC
2020-11-20,62.78,63.07,62.49,62.84,656717.0,ALC
2020-11-23,63.32,63.56,63.01,63.2,1247427.0,ALC
2020-11-24,62.39,63.58,62.37,63.01,1251341.0,ALC
2020-11-25,63.13,63.4,62.74,63.18,390716.0,ALC
2020-11-27,63.37,63.95,63.16,63.79,199790.0,ALC
2020-11-30,64.57,64.65,63.7266,64.22,911241.0,ALC
2020-12-01,63.63,64.96,63.63,64.13,1802617.0,ALC
2020-12-02,64.1,64.16,62.77,63.19,1041217.0,ALC
2020-12-03,62.42,62.83,62.27,62.58,719580.0,ALC
2020-12-04,63.18,63.66,62.9,63.53,604762.0,ALC
2020-12-07,63.95,64.0,63.38,63.84,344865.0,ALC
2020-12-08,63.58,64.48,63.34,64.37,583451.0,ALC
2020-12-09,64.37,64.49,63.815,64.26,437014.0,ALC
2020-12-10,64.64,64.9,64.0495,64.45,647604.0,ALC
2020-12-11,63.77,64.41,63.68,64.24,532987.0,ALC
2020-12-14,64.16,64.91,64.04,64.06,897821.0,ALC
2020-12-15,64.48,64.784,63.865,64.76,847236.0,ALC
2020-12-16,65.05,65.11,64.54,64.54,575453.0,ALC
2020-12-17,64.99,65.06,64.32,64.38,634036.0,ALC
2020-12-18,65.15,65.65,64.51,65.58,818130.0,ALC
2020-12-21,62.92,64.4,62.63,64.04,523316.0,ALC
2020-12-22,64.5,64.75,64.05,64.46,375956.0,ALC
2020-12-23,64.75,64.99,64.43,64.79,435876.0,ALC
2020-12-24,65.0,65.22,64.41,64.87,142106.0,ALC
2020-12-28,65.87,66.15,65.48,65.63,394132.0,ALC
2020-12-29,66.35,66.87,66.12,66.24,791661.0,ALC
2020-12-30,66.68,67.02,66.15,66.57,666179.0,ALC
2020-12-31,66.29,66.6,65.92,65.98,611411.0,ALC
2021-01-04,65.94,66.6,65.24,65.68,723630.0,ALC
2021-01-05,66.19,66.83,65.94,66.7,1270215.0,ALC
2021-01-06,65.05,65.82,64.83,65.32,994296.0,ALC
2021-01-07,67.15,67.68,66.74,67.35,754382.0,ALC
2021-01-08,68.2,69.21,67.96,69.11,950210.0,ALC
2021-01-11,67.62,67.8,67.11,67.54,774398.0,ALC
2021-01-12,67.08,67.73,66.93,67.71,627172.0,ALC
2021-01-13,68.01,70.15,67.885,69.79,1371566.0,ALC
2021-01-14,69.74,70.32,69.39,69.69,724044.0,ALC
2021-01-15,70.38,70.635,69.63,70.17,823201.0,ALC
2021-01-19,72.92,73.04,72.3,72.73,1538648.0,ALC
2021-01-20,72.63,73.74,72.44,73.46,783544.0,ALC
2021-01-21,73.99,74.25,72.36,73.31,925166.0,ALC
2021-01-22,74.29,74.48,73.71,74.03,1107433.0,ALC
2021-01-25,74.65,75.61,74.43,74.85,1236894.0,ALC
2021-01-26,74.45,76.26,74.42,76.01,1459535.0,ALC
2021-01-27,73.79,75.35,73.56,74.01,2543054.0,ALC
2021-01-28,73.73,74.39,73.17,73.22,1556117.0,ALC
2021-01-29,72.64,72.64,71.07,71.71,1059880.0,ALC
2021-02-01,73.05,73.14,72.53,72.84,1076988.0,ALC
2021-02-02,74.0,74.83,73.85,74.38,1091280.0,ALC
2021-02-03,74.7,75.52,74.27,75.27,668968.0,ALC
2021-02-04,75.91,75.94,75.32,75.88,953051.0,ALC
2021-02-05,75.04,75.95,74.95,75.66,556867.0,ALC
2021-02-08,75.38,75.8,74.56,74.78,735909.0,ALC
2021-02-09,74.75,75.18,74.265,74.52,586919.0,ALC
2021-02-10,74.83,75.05,73.93,74.72,669086.0,ALC
2021-02-11,74.9,74.91,74.1,74.65,486318.0,ALC
2021-02-12,74.22,74.81,74.07,74.1,667627.0,ALC
2021-02-16,74.66,74.66,73.54,74.1,797726.0,ALC
2021-02-17,73.21,73.24,71.48,72.05,1204895.0,ALC
2021-02-18,71.99,72.06,71.16,71.7,1540098.0,ALC
2021-02-19,72.0,72.35,71.7,71.92,1215930.0,ALC
2021-02-22,71.72,72.15,71.4,71.56,1231422.0,ALC
2021-02-23,71.9,72.18,70.98,71.98,1449507.0,ALC
2021-02-24,69.41,70.82,69.34,70.04,2261565.0,ALC
2021-02-25,71.5,71.7637,69.63,69.97,1653866.0,ALC
2021-02-26,69.89,69.895,68.01,68.4,1330373.0,ALC
2021-03-01,69.82,70.88,69.58,70.44,1269929.0,ALC
2021-03-02,70.54,70.6459,69.9,70.43,707633.0,ALC
2021-03-03,68.79,69.28,68.09,68.26,970606.0,ALC
2021-03-04,68.0,68.5652,66.15,67.06,1745490.0,ALC
2021-03-05,67.84,68.64,67.05,67.94,1620480.0,ALC
2021-03-08,67.76,68.03,67.06,67.07,1583469.0,ALC
2021-03-09,68.85,69.38,68.6,68.72,1011696.0,ALC
2021-03-10,69.38,69.38,68.6,69.03,959599.0,ALC
2021-03-11,69.8,69.86,68.78,69.06,1230903.0,ALC
2021-03-12,68.74,68.769,68.23,68.57,812736.0,ALC
2021-03-15,68.52,68.98,68.35,68.9,650648.0,ALC
2021-03-16,69.12,69.66,68.51,69.6,868215.0,ALC
2021-03-17,68.48,69.19,68.43,68.81,531853.0,ALC
2021-03-18,68.28,68.883,68.08,68.08,461310.0,ALC
2021-03-19,68.13,68.62,67.97,68.15,1139330.0,ALC
2021-03-22,68.46,69.1,68.3,68.74,758810.0,ALC
2021-03-23,69.44,69.54,68.77,69.0,1149180.0,ALC
2021-03-24,70.66,70.69,69.37,69.57,995568.0,ALC
2021-03-25,69.73,69.81,68.89,69.37,938602.0,ALC
2021-03-26,69.77,69.795,68.7,69.74,1303672.0,ALC
2021-03-29,69.11,70.44,69.11,70.03,876683.0,ALC
2021-03-30,70.39,70.86,70.22,70.74,801452.0,ALC
2021-03-31,70.68,70.78,70.12,70.18,569421.0,ALC
2021-04-01,70.65,71.39,70.45,71.16,490906.0,ALC
2021-04-05,71.41,72.39,71.27,72.09,382682.0,ALC
2021-04-06,71.03,71.955,70.99,71.56,584307.0,ALC
2021-04-07,71.41,71.75,71.07,71.29,411475.0,ALC
2021-04-08,71.79,73.15,71.79,73.01,652942.0,ALC
2021-04-09,72.55,73.74,72.54,73.74,466726.0,ALC
2021-04-12,74.07,74.29,73.57,73.7,640491.0,ALC
2021-04-13,73.48,73.535,72.69,73.03,971731.0,ALC
2021-04-14,73.39,73.43,72.9508,73.29,518440.0,ALC
2021-04-15,73.67,74.3,73.52,74.13,435059.0,ALC
2021-04-16,74.0,74.3,73.645,74.18,453915.0,ALC
2021-04-19,74.19,74.21,73.45,73.78,355527.0,ALC
2021-04-20,73.53,74.4,73.45,74.34,424089.0,ALC
2021-04-21,74.38,75.5,74.34,75.18,533112.0,ALC
2021-04-22,75.38,75.72,74.88,75.34,323403.0,ALC
2021-04-23,75.22,76.0,75.17,75.8,446480.0,ALC
2021-04-26,75.98,76.42,75.58,76.13,517877.0,ALC
2021-04-27,75.89,76.13,75.55,75.92,339447.0,ALC
2021-04-28,75.78,76.4096,75.54,76.21,462217.0,ALC
2021-04-29,76.53,76.53,75.5,75.58,537078.0,ALC
2021-04-30,75.2,75.9,75.06,75.43,717901.0,ALC
2021-05-03,75.78,76.32,75.59,75.96,536272.0,ALC
2021-05-04,75.22,75.34,73.77,74.53,742135.0,ALC
2021-05-05,69.68,70.53,69.58,70.04,1138598.0,ALC
2021-05-06,69.23,69.56,68.56,69.5,1640942.0,ALC
2021-05-07,69.51,71.435,69.48,70.16,1550420.0,ALC
2021-05-10,68.85,69.385,68.37,68.39,1411009.0,ALC
2021-05-11,67.88,68.99,67.74,68.49,796898.0,ALC
2021-05-12,67.57,67.9,66.17,66.27,997483.0,ALC
2021-05-13,66.83,67.02,65.6,66.29,626867.0,ALC
2021-05-14,68.14,68.74,67.9,68.35,1029780.0,ALC
2021-05-17,68.56,69.49,68.44,68.95,1383049.0,ALC
2021-05-18,69.09,69.21,68.05,68.17,1061764.0,ALC
2021-05-19,67.71,68.06,67.3501,67.65,1117410.0,ALC
2021-05-20,68.51,69.0855,68.48,68.58,1039026.0,ALC
